IdEvaluacionPartido;IdPartido;IdCT;IdEvaluador;FechaEvaluacion;IdJugador;Condicion;IdPosicion;Nota;Comentario;;;;;;;;;;;;;;;;;
8194;501;18;2;15/4/2024;320;Titular;14;1.8;No tuvo la claridad necesaria para asociarse y darle calidad a la construcción del juego.;;;;;;;;;;;;;;;;;
8195;501;18;2;15/4/2024;611;Titular;11;2.5;Correcto partido pero no logró ser determinante en el juego ofensivo.;;;;;;;;;;;;;;;;;
8196;501;18;2;15/4/2024;612;Titular;5;2.5;Correcto partido desde el juego asociativo, tuvo que salir por una molestia muscular.;;;;;;;;;;;;;;;;;
8197;501;18;2;15/4/2024;613;Titular;2;3;Mucha profundidad por la banda, uno de los principales elementos de juego ofensivo.;;;;;;;;;;;;;;;;;
8198;501;18;2;15/4/2024;614;Titular;3;2.5;Estuvo bien a lo largo del partido pero tiene un error en el gol que nos convierten.;;;;;;;;;;;;;;;;;
8199;501;18;2;15/4/2024;615;Titular;1;2.2;No fue requerido durante el juego, solo un par de paradas. Con el juego de pies podría haber estado mejor en los inicios.;;;;;;;;;;;;;;;;;
8200;501;18;2;15/4/2024;617;Titular;13;3.2;El mejor dle partido, aguantó bien de espalda, descargó y corrió al espacio. Defensivamente muy intenso, muy comprometido con el equipo.;;;;;;;;;;;;;;;;;
8201;559;19;5;15/4/2024;6;Titular;1;3;Partido correcto, falta mayor comunicación defensiva con la linea posterior, da continuidad al juego buenos inicios estaticos.;;;;;;;;;;;;;;;;;
8202;559;19;5;15/4/2024;3;Titular;3;3.5;buen partido organizando la defensa debe mejorar coberturas y respaldos defensivos, mejorar la continuidad del juego.;;;;;;;;;;;;;;;;;
8203;559;19;5;15/4/2024;27;Titular;3;3.8;es regular en su rendimiento, debe mejorar sus desplazamientos en velocidad en borde de area propia, mejorar la continuidad del juego y garantizar la construcción desde sus pies.;;;;;;;;;;;;;;;;;
8204;559;19;5;15/4/2024;14;Suplente ingresa;14;;ingreso muy pocos minutos para ser calificado.;;;;;;;;;;;;;;;;;
8205;559;19;5;15/4/2024;16;Suplente ingresa;#N/D;4.5;ingreso muy bien fatando 25 minutos para el final, cambio el partido con su ingreso como lateral volante, genero desequilibrios por banda y pisando el area rival para llegar a finalizar jugadas;;;;;;;;;;;;;;;;;
8206;559;19;5;15/4/2024;19;Titular;8;3.5;buen partido se equivoco en algunos controles en zona media lo cual el rival estaba muy cerca para presionarlo, en zona defensiva colabora evitando remates de media distancia y respaldando al otro volante.;;;;;;;;;;;;;;;;;
8207;559;19;5;15/4/2024;4;Suplente ingresa;6;4.5;ingreso en la parte final del partido como lateral volante por derecha cambio el partido con su ingreso, mucha energia en sus intervenciones ataques por banda generando 2x1por el sector, mucha continuidad al juego y llegando a zona de finalización para terminar jugadas.;;;;;;;;;;;;;;;;;
8208;559;19;5;15/4/2024;10;Titular;13;3;partido bajo de martin genero pocas ocasiones todo muy trabado con poca claridad para darle continuidad al juego, colabora defensivamente en las presiones y recuperando balones en campo rival.;;;;;;;;;;;;;;;;;
8209;559;19;5;15/4/2024;623;Titular;2;3.5;partido correcto desde la continuidad al juego, realiza desdoblamientos por banda mucha energia para generar situaciones, desde lo defensivo bien conectado con el partido recibiendo indicaciones de sus compañeros. ;;;;;;;;;;;;;;;;;
8210;559;19;5;15/4/2024;29;Titular;11;3;partido bajo desde su rendimiento individual, le falto encontrar respuestas para superar a su marcador que era bastante fuerte en todos los aspectos. en defensa colabora con el equipo con la fución que se le solicita.;;;;;;;;;;;;;;;;;
8211;559;19;5;15/4/2024;624;Suplente ingresa;3;;ingreso muy poco tiempo para ser evaluado.;;;;;;;;;;;;;;;;;
8212;559;19;5;15/4/2024;625;Titular;9;4.5;buen rendimiento desde lo individual hacia lo colectivo, mucha energia en la recuperación del balón desde la parte defensiva lo cual le permitio forzar un error y terminar en gol a favor nuestro. en ofensiva buena circulación de balón siempre con criterio para entregar un pase al compañero.;;;;;;;;;;;;;;;;;
8213;559;19;5;15/4/2024;44;Titular;4;4;buen partido siempre esta con disposición para colaborar donde se le requiere, en parte del segundo tiempo tuvo que jugar de stopper por izquierda logrando buenas intervenciones al modificar nuestro sistema de juego. da mucha continuidad al juego siempre progresa en ataque para generar superioridades por banda.;;;;;;;;;;;;;;;;;
8214;559;19;5;15/4/2024;58;Titular;12;4.5;Buen partido de ignacio si bien el primer tiempo no genero mucho por su banda con el cambio de sistema en el segundo tiempo quedo mas suelto y libre para poder atacar los espacios lo cual le permitio hacer gol, colabora en defensa en las presiones y salidas del rival.;;;;;;;;;;;;;;;;;
8215;559;19;5;15/4/2024;5;Titular;10;4;si bien no pudo marcar gol en ofensiva siempre colaboro con el equipo y estuvo permanentemente generando lineas de pase desmarques al espacio, colabora en las presiones al rival de forma organizada en fase defensiva.;;;;;;;;;;;;;;;;;
8216;501;18;20;16/4/2024;633;;;;;;;;;;;;;;;;;;;;;
8217;501;18;20;16/4/2024;21;Titular;3;2.7;;;;;;;;;;;;;;;;;;
8218;501;18;20;16/4/2024;280;Titular;4;3;Partido regular. Se espera que sea mas decisivo en ataque. No tuvo dificultades defensivas.;;;;;;;;;;;;;;;;;
8219;501;18;20;16/4/2024;301;Suplente ingresa;3;1.5;Entro para sostener el resultado y falló en la jugada del gol rival.;;;;;;;;;;;;;;;;;
8220;501;18;20;16/4/2024;305;Suplente ingresa;12;2.5;Si bien entro prendido y con buenos duelos ofensivos, no cumplió con la tarea de mantener la posecion del balon y enfriar el partido.;;;;;;;;;;;;;;;;;
8221;501;18;20;16/4/2024;307;Titular;12;3.7;El jugador mas decisivo del equipo. Su prescencia en la cancha aporta juego, jerarquía y peligro. Aporto con asistencia. Le falto el gol.;;;;;;;;;;;;;;;;;
8222;501;18;20;16/4/2024;316;Suplente ingresa;5;3;Entro muy bien al partido, le entrego dinamica y continuidad al juego de la U. Físicamente se vio top.;;;;;;;;;;;;;;;;;
8223;501;18;20;16/4/2024;317;Titular;3;2.5;Partido ingrato. Muy regular defensivamente pero tuvo algunos errores inoportunos. En el gol del rival no puede dejar el balon vivo en el area.;;;;;;;;;;;;;;;;;
8224;501;18;20;16/4/2024;320;Titular;14;2;Intracendente en el juego. Se le exige ser más verticial y progresivo con los pases.;;;;;;;;;;;;;;;;;
8225;501;18;20;16/4/2024;611;Titular;11;3.5;Buenos desmarques y duelos 1vs1. Muy generador de peligro. Le falto recibir mas balones en el ultimo tercio.;;;;;;;;;;;;;;;;;
8226;501;18;20;16/4/2024;612;Titular;5;2.5;Juego desmarcado y no logró encontrar a los media punta. Le aporto equilibrio al equipo.;;;;;;;;;;;;;;;;;
8227;501;18;20;16/4/2024;613;Titular;2;4;El mejor del equipo. Mantiene su gran nivel en fase defensiva y en ataque. Es primordial en generar superioridades en 3/4.;;;;;;;;;;;;;;;;;
8228;501;18;20;16/4/2024;614;Titular;3;3.3;Muy regular y firme. Excelentes coberturas y mejora en los inicios con el balon. Le penaliza mucho el salto a destiempo en el gol en contra;;;;;;;;;;;;;;;;;
8229;501;18;20;16/4/2024;615;Titular;1;3;Seguro, regular. Buen juego de pies. Debio salir a atacar la pelota en un centro.;;;;;;;;;;;;;;;;;
8230;501;18;20;16/4/2024;617;Titular;13;3.5;Aporto mucho peso ofensivo. Aguanto el balon y descargo para sumar gente en ataque. Gol y situación clara.;;;;;;;;;;;;;;;;;
8231;686;29;9;17/4/2024;648;Suplente ingresa;11;3;Renato ingresó en el complemento y los minutos que ingreso lo hizo bien, intento permanentemente desbordar y buscar el centro, quizás le falto más diagonales para buscar el mismo terminar la jugada. En labores defensivas estuvo bajo, debe colaborar mas en faceta defensiva.;;;;;;;;;;;;;;;;;
8232;686;29;9;17/4/2024;170;Titular;1;3;Lukas estuvo bien en general, sus intervenciones fueron seguras, y cuando se le exigio también estuvo bien al resolvar esas situaciones. Debe mejorar la interpretación del juego, le cuesta identificar cual es la mejor opción para la salida.;;;;;;;;;;;;;;;;;
8233;686;29;9;17/4/2024;176;Titular;14;2;Cristóbal es un muy buen jugador, sin embargo pese a que no hizo un mal partido si estuvo por debajo de su real rendimiento, Cristóbal debe seguir creciendo como jugador, en esta ocasion creo le paso la cuenta la lesión del partido frente Curicó, pese a que ya la superó me parece que con el partido de mitad de semana aun le persiste la molestia porque no estuvo en su mejor nivel.;;;;;;;;;;;;;;;;;
8234;686;29;9;17/4/2024;164;Suplente ingresa;14;2;Cristian es un buen jugador sin embargo le cuesta aun sostener cuano el rival tiene jugadores más fuertes, con un biotipo mas grande. Pero él se las arregla para intentar resolver, en este partido sin hacer un mal partido el equipo se resintio en su funcionamiento porque perdiamos algunas opciones claras de avanzar porque él se demoraba en controlar o lo neutralizaban.;;;;;;;;;;;;;;;;;
8235;686;29;9;17/4/2024;167;Suplente ingresa;12;4;Leon fue el mejor de todos en este partido, pese a que jugó solo 25 minutos, su ingreso le dió al equipo posesión, velocidad y claridad en la salida, controló en el medio cada balon que pasaba por él y no permitió llegar con mayor claridad. Muy buen partido.;;;;;;;;;;;;;;;;;
8236;686;29;9;17/4/2024;166;Titular;3;3;David hizo un buen partido, no tuvo mucho trabajo defensivo, y en la salida siempre nos dio mucha claridad, el balón siempre sale bien jugado en los pies de David.;;;;;;;;;;;;;;;;;
8237;686;29;9;17/4/2024;171;Suplente ingresa;14;3;Felipe ingreso desde el inicio del segundo tiempo y se posicionó un poco mas atras de donde juega regularmente y nos permitio salir mejor desde atrás, eso y porque antes del teemino del primer tiempo sufrimos la expulsion de Valenzuela. ;;;;;;;;;;;;;;;;;
8238;686;29;9;17/4/2024;183;Titular;3;3;Al igual que David, Franco no fue exigido pero sus intervenciones fueron acertadas en lo defensivo. Si le pedí que saliera jugando, que permitiera que le salieran a presionar y desde ahi generar una superioridad en el medio campo para llegar mejor a zona de finalización. Cumplio bien esa tarea.;;;;;;;;;;;;;;;;;
8239;686;29;9;17/4/2024;649;Titular;11;4;Dylan es un delantero muy veloz y muy fuerte fisicamente, su arranques desde la banda por lo general terminan en peligro. Si debe mejorrar sus decisiones cuando esta sobre el area, ahi se tiende a confundir un poco ya que busca rematar desde ahi cuando hay veces que puede avanzar más y en otras avanza en vez de rematar. Pero en general muy buen partido.;;;;;;;;;;;;;;;;;
8240;686;29;9;17/4/2024;161;Suplente ingresa;2;3;Benjamin juego desde el inicio del segundo tiempo y no tenia una tarea facil ya que el extremo reival era el mas peligroso por su velocidad, sien embargo Benjamin lo controló muy bien y además sus desdoblamientos por su banda nos permitio tener mas equilibrio en esa faceta, ya que por izquierda lo tenemos con Neira. Buen partido de Baltra.;;;;;;;;;;;;;;;;;
8241;686;29;9;17/4/2024;162;Titular;13;3;Santiago hizo un buen partido, siempre muy genereso con el equipo en las labores defensivas, ayuda permanentemente en la presión sin embargo aun debe aprender a moverse mejor cuando el equipo va en fase ofensiva o en transicion ofensiva ya que en ocasiones no da las alternativas correctas. Pero siempre esta muy dispuesto a colaborar con el equipo.;;;;;;;;;;;;;;;;;
8242;686;29;9;17/4/2024;180;Titular;5;2;En mi opinion este partido fue el mas bajo de Alonso, la cancha era mas chica pero le quedaba bien a esta categoría, sin embargo Alonso no estuvo acertado en las decisiones cuando recibia el balon se enredo siempre, no le dio claridad al equipo, en otros momentos si se vio bien pero lo genral es que no lo vi comodo. ;;;;;;;;;;;;;;;;;
8243;686;29;9;17/4/2024;182;Titular;4;3;Esteban cumplio con su rendimiento habitual, bien en lo defensivo, criterioso cuando va en funciones ofensivas. Es salida clara por ese sector y permite que el equipo tenga llegada desde atras en esa cobertura ofensiva con su estilo de juego.;;;;;;;;;;;;;;;;;
8244;686;29;9;17/4/2024;178;Titular;2;2;Matias tuvo el partido mas bajo en lo que llevamos, (dejo afuera el partido anterior con la UC porque ahi todo el equipo estuvo bajo), le costo controlar al delantero y nos da poca llegada arriba en esos desdobles que el equipo necesita, le cuesta a parte ofensiva a Matias.;;;;;;;;;;;;;;;;;
8245;686;29;9;17/4/2024;184;Titular;11;3;Nicolas es un buen extremo derecho, es fuerte y bueno en el uno contra uno, sin embargo tiende a realizar lo mismo siempre y para el defensa tienede a neutralizarlo pero como es habil por lo general resuelve. Hoy por expulsion de un compañero lo ubique mas al medio y un poco retrasado y realizo un buen partido mientras estuvo en esa posicion.;;;;;;;;;;;;;;;;;
8246;604;25;17;17/4/2024;126;Suplente ingresa;13;3;Juego un partido correcto aportando mucho sacrificio y movilidad en ataque, aunque creo que al momento de la disputa deensiva todavia esta al debe, sin embargo aporto lo que se esperaba de el.;;;;;;;;;;;;;;;;;
8247;604;25;17;17/4/2024;119;Titular;5;4.1;Jugo un buen partido, destrabando nuestro juego moviendo el balon de un lado hacia el otro, el peso corporal todavia no le ayuda a desarrollar su mejor version, pero es un jugador con mucho caracter que le da al equipo el espiritu necesario para competir. Bien!;;;;;;;;;;;;;;;;;
8248;604;25;17;17/4/2024;124;Titular;4;2.8;tuvo un partido con altos y bajos, ya que participa activamente en el primer gol nuestro, pero si creo que al momento de pasar a defender es donde el necesita crecer y poner mas de su parte. Bajo nivel, se esperaba mas!;;;;;;;;;;;;;;;;;
8249;604;25;17;17/4/2024;127;Titular;13;3.3;Jugo un partido bajo desde lo fisico y tecnico aunque desde lo tactico le aporta al equipo mucho. No fue su mejor paertido pro tampoco el peor. EN resumidas cuenta cumplio con lo esperado!;;;;;;;;;;;;;;;;;
8250;604;25;17;17/4/2024;122;Titular;12;4.2;Jugador que cumple con todo lo que se le pide, aunque asi y todo no ha llegado a mostrar su maximo potenicla. Un ejemplo de jugador quien se entrega por el equipo a cabalidad e imprime un espiritu y fuerza en lo colectivo que hace que el equipo tenga la competitividad necesaria para seguir luchando. Bien!;;;;;;;;;;;;;;;;;
8251;604;25;17;17/4/2024;108;Titular;1;4.2;Jugo un muy buen partido, entregandole al equipo seguridad y prestancia con el balon y tambien al momento de atajar. Un lider del equipo!. Bien;;;;;;;;;;;;;;;;;
8252;604;25;17;17/4/2024;113;Titular;3;2.8;Jugo un partido muy bajo desde lo defensivo como en lo ofensivo, cayendo  en lagunas de desconcentracion que al final comienzan a perjudicar al equipo en el colectivo. Asi y todo su juego aerero defensivo ayuda al equipo en ese sentido...mucho que mejorar!;;;;;;;;;;;;;;;;;
8253;604;25;17;17/4/2024;116;Titular;3;4.4;;;;;;;;;;;;;;;;;;
8254;604;25;17;17/4/2024;131;Titular;10;4.4;Jugo un gran partido desde todas las fases del juego...prestando ayudas defensivas y ofensivas a cada momento que el equipo lo requirio. En estos momentos tiene un nivel superlativo que lo hace un jugador proyectable. Muy bien!;;;;;;;;;;;;;;;;;
8255;604;25;17;17/4/2024;114;Suplente ingresa;3;3.3;Hizo un buen partido, muy concentrado desde lo defensivo como lo ofensivo aunque tuvo incidencia directa en el gol rival. Cumplio!;;;;;;;;;;;;;;;;;
8256;604;25;17;17/4/2024;120;Suplente ingresa;6;2.3;Jugo muy poco, pero en cada momento que le toco intervenir se le vio nervioso y duditativo perdiendo duelos y el balon en salida...muy bajo!;;;;;;;;;;;;;;;;;
8257;604;25;17;17/4/2024;111;Titular;2;3;Jugo un partido muy por debajo del nivel que habia mostrado en partidos anteriores...desde la perspectiva del plan de juego, el sabia que seria un agente importante en la distribucion del balon, pero le costo muchisimo sobre llevar ese rol ya que necesita mejorar mucho en el aspecto tecnico. Bajo!;;;;;;;;;;;;;;;;;
8258;604;25;17;17/4/2024;130;Titular;11;3.9;Jugo un buen partido desde la entrega y en lo que concierne a su juego con balon. Aunque cumplio con el rendimiento indiviual en esos aspectos, esta todavia al debe en lo que concierne a su juego sin balon al momento de atacar.;;;;;;;;;;;;;;;;;
8259;604;25;17;17/4/2024;123;Titular;14;2.5;Jugo un juego muy bajo desde la perspectiva ofensiva, llegando tarde o muy temprano a lugares para recibir el balon con ventaja, a su vez al momento de la distribucion del balon es donde esta un segundo mas tarde de lo que el partido lo requiere. En lo defensivo tiene mucho sacrificio y voluntad para ayudar, aunque todavia le cuesta ganar los duelos defensivos. Bajo!;;;;;;;;;;;;;;;;;
8260;501;18;3;17/4/2024;633;;;;;;;;;;;;;;;;;;;;;
8261;501;18;3;17/4/2024;21;Titular;3;2.5;Impreciso con la pelota, se le vio un poco nervioso y algo lento en el duelo vs Chandia. Fuera de eso, cumplió;;;;;;;;;;;;;;;;;
8262;501;18;3;17/4/2024;280;Titular;4;2.8;Regular. No fue el aporte ofensivo que venía siendo, pero no tuvo tantos problemas con Barrera y Escobar;;;;;;;;;;;;;;;;;
8263;501;18;3;17/4/2024;301;Suplente ingresa;3;1.8;Aunque jugó pocos minutos para ser evaluado, tuvo mal timming en el gol;;;;;;;;;;;;;;;;;
8264;501;18;3;17/4/2024;305;Suplente ingresa;12;2.9;Intentó encarar, tuvo personalidad para eso, pero perdió dos pelotas innecesarias;;;;;;;;;;;;;;;;;
8265;501;18;3;17/4/2024;307;Titular;12;3.4;Sacó el centro para gol, se avivó en un tiro libre que se debiese haber cobrado, siempre intentó, fue mas geneorso, aunque se cansó;;;;;;;;;;;;;;;;;
8266;501;18;3;17/4/2024;316;Suplente ingresa;5;3.3;Jugó bien todas bien, pero pudo haber sido aun mas protagonista;;;;;;;;;;;;;;;;;
8267;501;18;3;17/4/2024;317;Titular;3;2.9;Sin ser un mal partido, no se condice con el excelente nivel que venía y estuvo mal en el gol que significó el empate;;;;;;;;;;;;;;;;;
8268;501;18;3;17/4/2024;320;Titular;14;2.3;Gran recorrido, pero controló mucho para atrás y no le dio profundidad al equipo;;;;;;;;;;;;;;;;;
8269;501;18;3;17/4/2024;611;Titular;11;3.3;Gran recorrido, entendió bien cuando tuvo que jugar por dentrro y por fuera. No fue determinante;;;;;;;;;;;;;;;;;
8270;501;18;3;17/4/2024;612;Titular;5;3.2;Se hechó mucho de menos en el segundo tiempo;;;;;;;;;;;;;;;;;
8271;501;18;3;17/4/2024;613;Titular;2;3.5;Gran recorrido, mucha capacidad física, no estuvo tan certero en centros;;;;;;;;;;;;;;;;;
8272;501;18;3;17/4/2024;614;Titular;3;2.6;Le sacan una amarrilla innecesaria que lo hace perderse un partido y deja botear la pelota en el gol;;;;;;;;;;;;;;;;;
8273;501;18;3;17/4/2024;615;Titular;1;3.5;Solido, da seguridad, poco que hacer en el gol;;;;;;;;;;;;;;;;;
8274;501;18;3;17/4/2024;617;Titular;13;3.4;Premio al esfuerzo. Tuvo mucho recorrido, muchos metros a alta intensidad, marcó el gol, presionó mucho, mezclo apoyos buenos con malos;;;;;;;;;;;;;;;;;
8275;574;21;16;17/4/2024;627;Titular;13;5;Gran desempeño, tuvo un partido con gran rendimiento, sostuvo y descargo de muy buena manera, en fase ofensiva estuvo siempre bien ubicado y muy fuerte en duelos ofensivos, en fase defensiva, tuvo un gran desgaste, siempre fue nuestra primera línea de presión, convirtió un gol y una habilitación.;;;;;;;;;;;;;;;;;
8276;574;21;16;17/4/2024;33;Suplente ingresa;3;3;Buen desempeño, entro para entregarnos seguridad defensiva, teníamos un jugador menos y Diego ingreso para darnos mayor juego aéreo en defensa tras centros del rival, estuvo bien y gano la mayoría de duelos aéreos.;;;;;;;;;;;;;;;;;
8277;574;21;16;17/4/2024;39;Suplente ingresa;5;3;Buen desempeño, Vicente entro con funciones claras en la generación de juego, volver a tener el control de el, utilizar espacios libres, y tener un buen equilibrio defensivo, al quedar con un jugador menos, lo realizo de buena manera, pero debe seguir mejorando sus controles y su perfil menos hábill.;;;;;;;;;;;;;;;;;
8278;574;21;16;17/4/2024;46;Titular;3;3;Buen desempeño, Diego en muchas acciones de juego realizo las tareas asignadas, entregar buenos inicios, romper en conducción para sumar mas jugadores en zona de generación, jugar en amplitud y cerrar su zona en fase defensiva, cuando Diego, es concentrado y es simple en su juego, no tiene problemas para tener un buen desempeño, pero en este partido estuvo displicente en algunas acciones y cometío muchos errores en ambas fases.;;;;;;;;;;;;;;;;;
8279;574;21;16;17/4/2024;47;Titular;5;5;Gran desempeño, Rubén cada vez esta más solido en su juego, cuando Rubén es simple y se posiciona de buena manera en zona media, siempre entrega buenos inicios y una generación más limpia, esta orientando constantemente el juego a lados favorables para tener superioridad numérica, su característica principal, es ser un jugador muy intenso en ambas fases, lo que mantiene y a sumado mayor agresividad en duelos disputados.;;;;;;;;;;;;;;;;;
8280;574;21;16;17/4/2024;51;Titular;6;4;Muy Buen desempeño, Franco tuvo un  recorrido constante por  banda, buen despliegue  en ambas fases, finaliza y aparece como segunda línea de ataque muy bien, pero aún debe ser mas solido su juego, mas agresivo en ultimo tercio cuando juega duelos ofensivos y seguir mejorando aspectos defensivos que hoy involucra su posición.;;;;;;;;;;;;;;;;;
8281;574;21;16;17/4/2024;57;Titular;3;4;Muy Buen desempeño, cada vez su juego es mas solido desde lo defensivo y mejorando mucho en lo ofensivo, tuvo un partido correcto en ambas fases del juego, muy agresivo en los duelos disputados y entrego siempre inicios claros, debe mejorar en su ubicación y mirar a su alrededor, ;;;;;;;;;;;;;;;;;
8282;574;21;16;17/4/2024;76;Titular;13;4;Muy Buen partido, su nota está condicionada por su expulsión, la cual, podríamos decir que fue o no injusta, pero en la realidad nos dejó con un jugador menos, esto sin duda lleva a buscar como ese jugador menos no nos perjudique, pero Andrés en lo netamente deportivo y relacionado con su desempeño deportivo, fue un gran partido, convirtió 3 goles y estuvo siempre conectado con el juego, buenas descargas y muy bien en las asociaciones ofensivas, ayuda en nuestra primera línea de presión, algo que debe seguir en la mejora, al ser un jugador poco intenso y agresivo.;;;;;;;;;;;;;;;;;
8283;574;21;16;17/4/2024;83;Suplente ingresa;5;3;Buen partido, Matías entro para entregarnos un gran despliegue en zona media al tener un jugador menos, que con su intensidad que ayudara a cubrir espacios mas amplios y que en fase ofensiva nos entregara movilidad para tener control del juego, que ocupara de buena manera los espacios libres, logro en muchos pasaje realizar las tareas asignadas, pero su ímpetu, lo lleva en muchas ocasiones a cometer muchos errores ofensivos desde pases y controles, algo que debe mejorar, eso lo ayudara en su juego.;;;;;;;;;;;;;;;;;
8284;574;21;16;17/4/2024;67;Titular;#N/D;4;Muy Buen partido, Matías tuvo un gran despliegue por banda, cumple muy bien las tareas asignadas en ambas fases del juego, es un jugador muy táctico, siempre estuvo bien posicionado. Pero debe ser mas desequilibrante en fase ofensiva, tener mayor agresividad en duelos ofensivos, pisar el área rival con mayor convicción, en fase defensiva cumple sus tareas de buena manera.;;;;;;;;;;;;;;;;;
8285;574;21;16;17/4/2024;68;Suplente ingresa;#N/D;3;Buen partido, Benjamín entro para darnos un nuevo aire por banda izquierda, que con su velocidad, nos posicionáramos en campo rival con balones mas al espacio, que lograra romper y darnos amplitud en el juego, en muchas jugadas logro entregar lo solicitado, pero su técnica individual lo hace cometer errores en controles y pases, su mala toma de decisiones lo llevo a cometer errores de lectura en el juego.;;;;;;;;;;;;;;;;;
8286;574;21;16;17/4/2024;69;Titular;1;4;Muy Buen partido, tuvo buenas intervenciones y nos entrega solides en el juego aéreo, entrego buenos inicios y respondió a ser un jugador que se espera mucho en su desarrollo, debe seguir en la mejora de sus tomas de decisiones en el juego y mas personalidad en entregar instrucciones a sus defensas y equipo.;;;;;;;;;;;;;;;;;
8287;574;21;16;17/4/2024;72;Titular;10;5;Gran desempeño, Bastián es un jugador con mucho talento individual, tiene buena lectura de juego y un buen manejo de los momentos del juego, tuvo un partido con mucho recorrido, en ambas fases, siempre ocupo los espacios libres y se asocio de gran manera, es un jugador que tiene un gran poder de habilitación y un 1 V/S 1 muy desequilibrante, seguir en la búsqueda de un crecimiento mayor.;;;;;;;;;;;;;;;;;
8288;574;21;16;17/4/2024;77;Titular;10;5;Gran desempeño, Elías es un jugador con un gran despliegue físico y que tiene grandes recorridos en ambas fases del juego, lo cual, desarrollo de muy buena manera en el partido contra Palestino, siempre ocupo  muy bien  los espacios libres y es un agente constante en segunda línea de ataque, puede ocupara distintos pasillos y su juego tiene el mismo rendimiento, Elias mostro un gran nivel en el juego.;;;;;;;;;;;;;;;;;
8289;574;21;16;17/4/2024;61;Suplente ingresa;10;3;Buen partido, Cristóbal, nos entregó un nuevo aire en la generación de juego, tuvo mucha participación en el último tercio del terreno de juego, con buenas habilitaciones y buenas asociaciones, tuvo manejo de los momentos del juego.;;;;;;;;;;;;;;;;;
8290;574;21;16;17/4/2024;656;Titular;3;5;Gran desempeño, Cristóbal estuvo muy agresivo en los duelos defensivos y un gran juego aéreo defensivo, siempre estuvo bien ubicado y tuvo coberturas muy rápidas, nos entrego mucha seguridad en zona defensiva, en fase ofensiva, entregó buenos inicios, pero debe seguir mejorando en la toma de decisiones y entregar una velocidad mayor en la circulación del balón.;;;;;;;;;;;;;;;;;
8291;574;21;16;17/4/2024;85;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
8292;589;23;6;18/4/2024;107;Titular;1;2;Mal partido. Se hacia dueño del balon siempre en la segunda accion no en la primera. Le costo mucho generar confianza en su juego. Con balon no valoro bien la mejor opcion, sumandole que su ejecucion tecnica no es buena ;;;;;;;;;;;;;;;;;
8293;589;23;6;18/4/2024;86;Suplente ingresa;2;3;Entro como extremo. Ayudo de manera defensiva para evitar el 2vs1 por la banda. Asi como tambien aprovecho su dinamica para ir al ataque por banda. ;;;;;;;;;;;;;;;;;
8294;589;23;6;18/4/2024;89;Titular;3;3;Comenzo mal defensivamente, tanto como en su ubicacion como en su posicion basal para defender. Ofensivamente mejoro en la valoracion del juego, tanto en el juego cercano como en el juego lejano ;;;;;;;;;;;;;;;;;
8295;589;23;6;18/4/2024;92;Titular;4;4;Buen partido. Fue agresivo al momento de presionar. Cerro lineas de pases. Supo correr hacia atras y cuando lo tenia que hacer. Se proyecto en ofensiva cuando tenia el espacio. ;;;;;;;;;;;;;;;;;
8296;589;23;6;18/4/2024;95;Titular;2;3;Partido regular. Debe mejorar su trabajo colectivo con la linea defensiva, para cerrar la linea de pase. Esruvo atento para correr hacia atras. Ofensivamente es un jugador que valora cuando jugar por dentro y cuando ir por fuera.;;;;;;;;;;;;;;;;;
8297;589;23;6;18/4/2024;100;Suplente ingresa;12;3;Si bien no fue un mal partido de Grecco. Entro muy desconexo en el juego. Cuando estabamos atacando, no le daba la continuidad que requeria el juego. ;;;;;;;;;;;;;;;;;
8298;589;23;6;18/4/2024;91;Suplente ingresa;14;2;Entro desordeando en el juego. Corria mucho sin cubrir los espacios. Cuando teniamos la posesion del balon, se la quito jugando siempre a la primera opcion ;;;;;;;;;;;;;;;;;
8299;589;23;6;18/4/2024;98;Titular;11;3;Su impetud para presionar es bueno. Pero se desconecta en las acciones defensivas, espera el llamado desde la banca para retroceder al espacio. ;;;;;;;;;;;;;;;;;
8300;589;23;6;18/4/2024;104;Titular;5;3;Buen partido. Salvo cuando empezo a tirar el equipo atras, dejando mucho espacio en zona media. Con balon debe tener ojo cuando lo presiona, para analizar si quedarse con balon o sin balon;;;;;;;;;;;;;;;;;
8301;589;23;6;18/4/2024;105;Titular;14;3;Buen partido hasta que se canso. Siempre busco el espacio vacio en el campo. Por momento abuzo de la conduccion y no valoro a los jugadores que estaban en mejor posicion de juego ;;;;;;;;;;;;;;;;;
8302;589;23;6;18/4/2024;289;Titular;12;3;Tuvo altos y bajos. Debe tener otra variante de atque mas que ir por dentro. Debe valorar el duelo por fuera cuando tenga el espacio para ir. ;;;;;;;;;;;;;;;;;
8303;589;23;6;18/4/2024;87;Titular;13;3;Comenzo muy dinamico, asociandose, realizando buenos giros, atacando el espacio dejado por el rival. pero con el tiempo su juego bajo, asi como tambien su acciones defensivas ;;;;;;;;;;;;;;;;;
8304;589;23;6;18/4/2024;106;Titular;3;3;Puede mejorar. Con balon debe mejorar su valoracion de juego, por momentos lo lleva mucho al juego largo. Sin balon esta saliendo mucho a la banda, lo lleva a cometer muchas faltas. Tiene que atacar el balon aereo y tener su marca en la tactica fija;;;;;;;;;;;;;;;;;
